county_label,month,housing_burden,price_income_ratio,total_county_invoice_count,total_county_invoice_amount,donation_count,donation_ratio,carrier_usage_ratio,n_active_industries,industry_hhi,date,year,month_num,month_sin,month_cos,avg_invoice_value,log_total_count,log_total_amount,county_type,donation_seasonal,donation_trend,donation_ratio_lag1,donation_ratio_lag2,donation_ratio_lag3,donation_ratio_roll3,county_name
17,2022-03,28.3,0.02,20923896,13254538814,33872,0.0016188189809393,0.3424070737113203,50.0,0.5034416300077533,2022-03-01,2022,3,1.0,6.123233995736766e-17,633.4641891739474,16.85640246088358,23.307605882796548,agricultural,0.0003530272520425519,0.002122429724225166,0.0013217640858337,0.0014546149475699,,0.0013881895167018,雲林縣
17,2022-04,29.13,0.06,20520921,12536555414,30489,0.0014857520283811,0.34017474166973305,50.0,0.5268255560755102,2022-04-01,2022,4,0.8660254037844387,-0.49999999999999983,610.9158265362456,16.83695550903132,23.251914646618538,agricultural,0.00019532714005110867,0.0022668250435405393,0.0016188189809393,0.0013217640858337,0.0014546149475699,0.0014650660047809665,雲林縣
17,2022-05,29.13,0.06,19495250,11942943503,29760,0.0015265256921557,0.3524978648645183,53.0,0.5249073703053322,2022-05-01,2022,5,0.49999999999999994,-0.8660254037844387,612.6078661725292,16.78568145541213,23.20340643915178,agricultural,0.0003660341439508085,0.0024164037931445103,0.0014857520283811,0.0016188189809393,0.0013217640858337,0.0014754450317180333,雲林縣
17,2022-06,29.13,0.06,20873461,12643439113,52847,0.0025317794686755,0.34945651801586713,53.0,0.5374808303523967,2022-06-01,2022,6,1.2246467991473532e-16,-1.0,605.7183862800712,16.85398914934023,23.26040427046138,agricultural,-4.3570088607770614e-05,0.002570400751320804,0.0015265256921557,0.0014857520283811,0.0016188189809393,0.0015436989004920336,雲林縣
17,2022-07,28.71,-0.18,22924252,14265470328,59394,0.0025908806097577,0.3452427150076696,54.0,0.5451183646104883,2022-07-01,2022,7,-0.4999999999999998,-0.8660254037844388,622.2872758509199,16.947705991061195,23.381107791906064,agricultural,-0.00015434615295494656,0.002726277086037094,0.0025317794686755,0.0015265256921557,0.0014857520283811,0.0018480190630707667,雲林縣
17,2022-08,28.71,-0.18,22431274,14038664239,65400,0.0029155722497081,0.35301646264050807,53.0,0.5403059450492037,2022-08-01,2022,8,-0.8660254037844384,-0.5000000000000004,625.8522917155753,16.92596674839401,23.36508109141688,agricultural,-0.00014980911088431414,0.0028817977474998972,0.0025908806097577,0.0025317794686755,0.0015265256921557,0.0022163952568629666,雲林縣
17,2022-09,28.71,-0.18,22253616,13770601376,68222,0.0030656590821015,0.35717080765660736,53.0,0.5419204849851497,2022-09-01,2022,9,-1.0,-1.8369701987210297e-16,618.8028667341074,16.91801511516254,23.345801821718087,agricultural,3.7163533201143756e-05,0.003035414814819736,0.0029155722497081,0.0025908806097577,0.0025317794686755,0.0026794107760471,雲林縣
17,2022-10,29.77,0.17,22941198,14458607457,65800,0.0028682024365074,0.3635998869806189,54.0,0.543187321928354,2022-10-01,2022,10,-0.8660254037844386,0.5000000000000001,630.2464002533782,16.94844493508255,23.394555745996716,agricultural,-0.00022861747135496157,0.0031927149014337164,0.0030656590821015,0.0029155722497081,0.0025908806097577,0.0028573706471891,雲林縣
17,2022-11,29.77,0.17,22108107,13636395676,68319,0.0030902238712703,0.3714508438013259,55.0,0.5350403437557104,2022-11-01,2022,11,-0.5000000000000004,0.8660254037844384,616.8052143044179,16.91145497703282,23.336008207888202,agricultural,-0.0002540360850605777,0.0033971726056248887,0.0028682024365074,0.0030656590821015,0.0029155722497081,0.0029498112561056667,雲林縣
17,2022-12,29.77,0.17,22035942,13848741834,66194,0.0030039106111279,0.38043751431184564,55.0,0.5389577437558086,2022-12-01,2022,12,-2.4492935982947064e-16,1.0,628.461530439679,16.90818545089505,23.351460223215085,agricultural,0.0006235662925298732,0.003634591233309488,0.0030902238712703,0.0028682024365074,0.0030656590821015,0.0030080284632930665,雲林縣
17,2023-01,30.96,0.19,11567115,6141502664,57114,0.0049376184121969,0.37921919164804707,52.0,0.5708015156450599,2023-01-01,2023,1,0.49999999999999994,0.8660254037844387,530.9450683251615,16.26367680275669,22.538335282876407,agricultural,-0.00020007976889896794,0.003856269366591096,0.0030039106111279,0.0030902238712703,0.0028682024365074,0.0029874456396351994,雲林縣
17,2023-02,30.96,0.19,10106150,5301407716,53607,0.0053043938591847,0.40821935158294703,53.0,0.5225441302802855,2023-02-01,2023,2,0.8660254037844386,0.5000000000000001,524.5724352003483,16.128654806341206,22.39123822921833,agricultural,-0.000579315983773868,0.004064409786297773,0.0049376184121969,0.0030039106111279,0.0030902238712703,0.0036772509648650333,雲林縣
17,2023-03,30.96,0.19,11197399,5733599055,70388,0.0062861026922412,0.4132405213032062,53.0,0.5291635695079973,2023-03-01,2023,3,1.0,6.123233995736766e-17,512.0474009187312,16.231192166458857,22.469609278000465,agricultural,0.0005634312678333941,0.0042548526211796155,0.0053043938591847,0.0049376184121969,0.0030039106111279,0.004415307627503167,雲林縣
17,2023-04,31.81,0.12,11368296,5706084500,60946,0.0053610497122875,0.4107379857104354,51.0,0.5459010841077017,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983,501.92962076286545,16.246339074385425,22.46479889877633,agricultural,0.00026283235070824175,0.004427787924315184,0.0062861026922412,0.0053043938591847,0.0049376184121969,0.0055093716545409335,雲林縣
17,2023-05,31.81,0.12,11678498,5956136928,72252,0.0061867544953126,0.4162078034349965,52.0,0.5371440607306232,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387,510.0088151746911,16.27326001683223,22.50768794159793,agricultural,0.0006259307790796589,0.004596079179962247,0.0053610497122875,0.0062861026922412,0.0053043938591847,0.0056505154212378,雲林縣
17,2023-06,31.81,0.12,11672089,5878376627,66320,0.0056819306295556,0.42178088258237234,52.0,0.543786972920086,2023-06-01,2023,6,1.2246467991473532e-16,-1.0,503.62678240373253,16.272711079915826,22.494546477065363,agricultural,-0.00014095641818685862,0.004780339049822802,0.0061867544953126,0.0053610497122875,0.0062861026922412,0.005944635633280434,雲林縣
17,2023-07,30.76,-0.24,12119044,6054991685,61844,0.0051030427812622,0.42250601615110894,51.0,0.54762171880754,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388,499.6261821477008,16.310288740121386,22.524148840870424,agricultural,-0.0003233602757832755,0.005009467284149695,0.0056819306295556,0.0061867544953126,0.0053610497122875,0.005743244945718567,雲林縣
17,2023-08,30.76,-0.24,12235432,6339558857,61650,0.005038645141422,0.4296572446318201,52.0,0.5458305731012825,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004,518.1311830264759,16.319846644506494,22.570075022217594,agricultural,-0.00036837594906076145,0.005282750924457792,0.0051030427812622,0.0056819306295556,0.0061867544953126,0.0056572426353768,雲林縣
17,2023-09,30.76,-0.24,11774650,5967735695,65632,0.0055740085692568,0.43218847269345584,52.0,0.5494506366532058,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16,506.82913674716445,16.281459558361693,22.509633412003907,agricultural,6.747948922883196e-05,0.00548745058554795,0.005038645141422,0.0051030427812622,0.0056819306295556,0.005274539517413267,雲林縣
17,2023-10,31.93,0.28,12263154,6241654555,68616,0.0055952979143864,0.43844210062109634,53.0,0.5523981112328338,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001,508.9762841598499,16.322109796312006,22.554511137385976,agricultural,-0.0003064393261180763,0.005582335717432241,0.0055740085692568,0.005038645141422,0.0051030427812622,0.0052385654973136665,雲林縣
17,2023-11,31.93,0.28,11653916,6088897923,73601,0.0063155595080657,0.4436776444930614,53.0,0.5480350245289037,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384,522.4765583517163,16.271152904641603,22.529732937431675,agricultural,-0.0003127952536406521,0.005654213991501386,0.0055952979143864,0.0055740085692568,0.005038645141422,0.0054026505416884,雲林縣
17,2023-12,31.93,0.28,11864992,6318893435,71073,0.0059901431033413,0.44938024399847887,52.0,0.5473897082814418,2023-12-01,2023,12,-2.4492935982947064e-16,1.0,532.5661774571782,16.289102857881325,22.56680994053476,agricultural,0.0002565284769199685,0.0057239091604559,0.0063155595080657,0.0055952979143864,0.0055740085692568,0.005828288663902966,雲林縣
17,2024-01,32.73,0.18,11563600,6293002744,66837,0.0057799474212183,0.456292936455775,53.0,0.5434216635381343,2024-01-01,2024,1,0.49999999999999994,0.8660254037844387,544.2079234840361,16.263372877891147,22.562704177690065,agricultural,-2.1903890413169636e-05,0.005791832939075847,0.0059901431033413,0.0063155595080657,0.0055952979143864,0.005967000175264466,雲林縣
17,2024-02,32.73,0.18,11908964,6696526689,63769,0.0053547059173241,0.45961546277241244,53.0,0.5617242314610066,2024-02-01,2024,2,0.8660254037844386,0.5000000000000001,562.309760026145,16.292802035792082,22.62485482444766,agricultural,-0.0005185453371353511,0.005858188875050193,0.0057799474212183,0.0059901431033413,0.0063155595080657,0.0060285500108751,雲林縣
17,2024-03,32.73,0.18,12189263,5894636817,82201,0.0067437219132936,0.47157141494116583,54.0,0.5431965483785143,2024-03-01,2024,3,1.0,6.123233995736766e-17,483.5925532987515,16.316066122276176,22.497308760556102,agricultural,0.0008083222240288411,0.00592498376438983,0.0053547059173241,0.0057799474212183,0.0059901431033413,0.0057082654806279,雲林縣
17,2024-04,34.34,0.31,12243716,5901403453,77922,0.0063642443192899,0.47442949509773014,53.0,0.54837650150908,2024-04-01,2024,4,0.8660254037844387,-0.49999999999999983,481.99447398159185,16.320523465418677,22.498456033129976,agricultural,0.0003615987394218458,0.005992171952976353,0.0067437219132936,0.0053547059173241,0.0057799474212183,0.005959458417278666,雲林縣
17,2024-05,34.34,0.31,12286140,5969794166,85797,0.0069832347669813,0.4809668455674443,53.0,0.5485614404101739,2024-05-01,2024,5,0.49999999999999994,-0.8660254037844387,485.89664174427446,16.323982437117447,22.5099782858671,agricultural,0.0009132526002486222,0.006059497327165177,0.0063642443192899,0.0067437219132936,0.0053547059173241,0.0061542240499692,雲林縣
17,2024-06,34.34,0.31,12346480,5879924768,72889,0.0059036259727468,0.48287625298870607,53.0,0.5548336396364721,2024-06-01,2024,6,1.2246467991473532e-16,-1.0,476.2430075616694,16.3288816411641,22.494809804387344,agricultural,-0.0002181281504483401,0.0061268062589573125,0.0069832347669813,0.0063642443192899,0.0067437219132936,0.006697066999854934,雲林縣
17,2024-07,35.11,0.17,12550078,6226285280,71642,0.0057084904173503,0.486536657381731,53.0,0.5523540087372275,2024-07-01,2024,7,-0.4999999999999998,-0.8660254037844388,496.11526557842905,16.345237518342973,22.552045728828386,agricultural,-0.0004749592557377996,0.006194025523138604,0.0059036259727468,0.0069832347669813,0.0063642443192899,0.006417035019672667,雲林縣
17,2024-08,35.11,0.17,12832198,6569777771,71519,0.0055734021560452,0.48878383890273513,55.0,0.5505111967843651,2024-08-01,2024,8,-0.8660254037844384,-0.5000000000000004,511.97602865853537,16.36746811707292,22.60574584421333,agricultural,-0.000580563251111894,0.006261133486354344,0.0057084904173503,0.0059036259727468,0.0069832347669813,0.006198450385692799,雲林縣
17,2024-09,35.11,0.17,12420703,6151165632,80044,0.0064444017379692,0.4940407157308246,52.0,0.5516076356366677,2024-09-01,2024,9,-1.0,-1.8369701987210297e-16,495.234901921413,16.334875315632924,22.53990743462671,agricultural,0.00011265974973793603,0.006328147001303906,0.0055734021560452,0.0057084904173503,0.0059036259727468,0.005728506182047433,雲林縣
17,2024-10,34.4,-0.18,12562649,6170018091,75917,0.0060430726035567,0.502887726943577,54.0,0.552906063903685,2024-10-01,2024,10,-0.8660254037844386,0.5000000000000001,491.13989342534364,16.346238684010792,22.542967607112246,agricultural,-0.0003702064860519353,0.006395126133733154,0.0064444017379692,0.0055734021560452,0.0057084904173503,0.005908764770454901,雲林縣
17,2024-11,34.4,-0.18,12061798,6040734193,73942,0.006130263498029,0.5036138890735858,54.0,0.5401912282087529,2024-11-01,2024,11,-0.5000000000000004,0.8660254037844384,500.8154002413239,16.305553908951058,22.521791396803902,agricultural,-0.00036092231209329707,0.00646213048950883,0.0060430726035567,0.0064444017379692,0.0055734021560452,0.006020292165857033,雲林縣
17,2024-12,34.4,-0.18,12110166,6316617377,77900,0.0064326120715438,0.5114732531329463,56.0,0.5352497684675604,2024-12-01,2024,12,-2.4492935982947064e-16,1.0,521.5962668884969,16.30955590569018,22.566449676821147,agricultural,-0.00010600944344060885,0.006529199494008674,0.006130263498029,0.0060430726035567,0.0064444017379692,0.006205912613184966,雲林縣
18,2019-01,30.76,0.52,60496380,40470182106,176324,0.0029146206764768,0.14278217969405774,70.0,0.5829131963879817,2019-01-01,2019,1,0.49999999999999994,0.8660254037844387,668.9686573973518,17.91809410303007,24.423831295626385,metropolitan,-0.0021109772763777913,0.0050372474850909135,,,,,高雄市
18,2019-02,30.76,0.52,56221581,33226314977,165565,0.0029448656024098,0.13194998909760294,70.0,0.5908568887306047,2019-02-01,2019,2,0.8660254037844386,0.5000000000000001,590.9886272497389,17.844811262498904,24.226608018730932,metropolitan,-0.0018763778220423823,0.004768979068723674,0.0029146206764768,,,0.0029146206764768,高雄市
18,2019-03,30.76,0.52,61187736,38178446674,174844,0.0028575007253087,0.14698550049310535,71.0,0.5780288118252657,2019-03-01,2019,3,1.0,6.123233995736766e-17,623.9558638678836,17.929457351587644,24.36553697015761,metropolitan,-0.0016222267027780368,0.004500899744674687,0.0029448656024098,0.0029146206764768,,0.0029297431394433,高雄市
18,2019-04,31.48,0.18,61406966,37811334249,176145,0.0028684856372809,0.14581275681329053,69.0,0.5794826267700637,2019-04-01,2019,4,0.8660254037844387,-0.49999999999999983,615.7499175093587,17.93303385573562,24.35587474251016,metropolitan,-0.0013915116277266023,0.00423302489502892,0.0028575007253087,0.0029448656024098,0.0029146206764768,0.0029056623347317664,高雄市
18,2019-05,31.48,0.18,63912336,38932661382,199617,0.0031232937566231,0.1472332039310846,71.0,0.5811303277403367,2019-05-01,2019,5,0.49999999999999994,-0.8660254037844387,609.157227205715,17.973022968005317,24.385099359525203,metropolitan,-0.0008225932510741632,0.003965373301850926,0.0028684856372809,0.0028575007253087,0.0029448656024098,0.0028902839883331332,高雄市
18,2019-06,31.48,0.18,63838494,37012911453,209351,0.0032793850055422,0.14693105072309506,71.0,0.5775776090775854,2019-06-01,2019,6,1.2246467991473532e-16,-1.0,579.7898592814548,17.97186693626654,24.334532646935095,metropolitan,-0.00041092685173992933,0.0036979598497090048,0.0031232937566231,0.0028684856372809,0.0028575007253087,0.0029497600397375666,高雄市
18,2019-07,29.06,-0.59,65152766,40211939908,237409,0.0036438821338759,0.15433990937545153,71.0,0.5661910575590672,2019-07-01,2019,7,-0.4999999999999998,-0.8660254037844388,617.194669954611,17.992245331853514,24.41742980113355,metropolitan,0.0002084210619883541,0.003430811815790126,0.0032793850055422,0.0031232937566231,0.0028684856372809,0.0030903881331487333,高雄市
18,2019-08,29.06,-0.59,63975054,39841700930,264995,0.0041421614118528,0.1559532407741305,70.0,0.5693048128609935,2019-08-01,2019,8,-0.8660254037844384,-0.5000000000000004,622.769320835587,17.97400379972058,24.40817996280265,metropolitan,0.0009950779796406729,0.0031639777217139673,0.0036438821338759,0.0032793850055422,0.0031232937566231,0.0033488536320137336,高雄市
18,2019-09,29.06,-0.59,64018286,38347703820,257194,0.0040175083725296,0.16203770279010593,72.0,0.5667011491724733,2019-09-01,2019,9,-1.0,-1.8369701987210297e-16,599.0117233066815,17.974679334884655,24.3699604886777,metropolitan,0.0011255794776006446,0.0028975447795653486,0.0041421614118528,0.0036438821338759,0.0032793850055422,0.003688476183756967,高雄市
18,2019-10,29.14,0.02,66809250,41204804860,255160,0.0038192316183761,0.16490212058958903,72.0,0.5690664622746688,2019-10-01,2019,10,-0.8660254037844386,0.5000000000000001,616.7529924374245,18.017352116942245,24.441820709341783,metropolitan,0.0011977528993454682,0.0026317128004714504,0.0040175083725296,0.0041421614118528,0.0036438821338759,0.0039345173060861,高雄市
18,2019-11,29.14,0.02,63590449,40899580691,243657,0.0038316603174165,0.1678471400634394,70.0,0.5671003029035682,2019-11-01,2019,11,-0.5000000000000004,0.8660254037844384,643.1717551011474,17.96797385980292,24.434385647913274,metropolitan,0.0014878890147977271,0.0023669941396600256,0.0038192316183761,0.0040175083725296,0.0041421614118528,0.003992967134252834,高雄市
18,2019-12,29.14,0.02,64800847,42352654353,242686,0.0037451053687616,0.17340983212765723,71.0,0.5609158585014862,2019-12-01,2019,12,-2.4492935982947064e-16,1.0,653.5818019940388,17.98682924765663,24.46929693268014,metropolitan,0.0016295474416079976,0.002104543364475131,0.0038316603174165,0.0038192316183761,0.0040175083725296,0.003889466769440733,高雄市
18,2020-01,29.83,0.17,67277443,46141197918,0,0.0,0.1649641767746732,71.0,0.5612583896355605,2020-01-01,2020,1,0.49999999999999994,0.8660254037844387,685.8345956757007,18.024335582419795,24.554972052055472,metropolitan,-0.0014042629601099597,0.0018458811422725622,0.0037451053687616,0.0038316603174165,0.0038192316183761,0.003798665768184733,高雄市
18,2022-01,35.59,0.37,124912235,124585457062,288966,0.0023133522508823,0.3143667872086349,79.0,0.515031669467075,2022-01-01,2022,1,0.49999999999999994,0.8660254037844387,997.3839397077476,18.643121936670514,25.548257719497435,metropolitan,-0.00016037443119145273,0.0023510222602552626,,,,,高雄市
18,2022-02,35.59,0.37,109231180,96298689974,256072,0.0023443123108255,0.32124551799220696,78.0,0.5097127172120026,2022-02-01,2022,2,0.8660254037844386,0.5000000000000001,881.6044097848252,18.50897712080925,25.290720552075406,metropolitan,-6.329767432875263e-05,0.0024114529965320033,0.0023133522508823,,,0.0023133522508823,高雄市
18,2022-03,35.59,0.37,129888457,124255607528,291721,0.0022459347561577,0.3354304840190688,80.0,0.4996522436970349,2022-03-01,2022,3,1.0,6.123233995736766e-17,956.633178943684,18.68218662472935,25.545606631922883,metropolitan,-0.0002463363391803574,0.0024792230249016875,0.0023443123108255,0.0023133522508823,,0.0023288322808539003,高雄市
18,2022-04,38.17,0.44,125655353,116559794445,304267,0.0024214408119962,0.34276784053919296,79.0,0.5102306217455652,2022-04-01,2022,4,0.8660254037844387,-0.49999999999999983,927.6150332011721,18.649053431471863,25.481670235328032,metropolitan,-0.0002216902552484435,0.0025563141327264605,0.0022459347561577,0.0023443123108255,0.0023133522508823,0.0023011997726218336,高雄市
18,2022-05,38.17,0.44,123909406,113381743446,305324,0.0024640905792091,0.3493186304193888,79.0,0.513221424440272,2022-05-01,2022,5,0.49999999999999994,-0.8660254037844387,915.0374221469515,18.635061267849643,25.45402622274851,metropolitan,-0.00013963548872546351,0.0026431569621917423,0.0024214408119962,0.0022459347561577,0.0023443123108255,0.0023372292929931334,高雄市
18,2022-06,38.17,0.44,128028372,120918130546,327922,0.0025613228917727,0.3499762849440904,79.0,0.5176033020815477,2022-06-01,2022,6,1.2246467991473532e-16,-1.0,944.4635486421713,18.667762461382544,25.518379546491715,metropolitan,-8.11475680475033e-05,0.002736536068526755,0.0024640905792091,0.0024214408119962,0.0022459347561577,0.002377155382454333,高雄市
18,2022-07,37.49,-0.28,138577078,120608828915,357557,0.0025802030549381,0.3486872626943397,79.0,0.5177738852900958,2022-07-01,2022,7,-0.4999999999999998,-0.8660254037844388,870.3375093173779,18.74693725586372,25.515818326818607,metropolitan,-0.00014128192260531841,0.0028333532021053154,0.0025613228917727,0.0024640905792091,0.0024214408119962,0.0024822847609926664,高雄市
18,2022-08,37.49,-0.28,137936874,122148531524,384505,0.0027875432351758,0.35972204212776343,80.0,0.5152063122674384,2022-08-01,2022,8,-0.8660254037844384,-0.5000000000000004,885.539362911762,18.742306710933356,25.52850361267859,metropolitan,-1.1413889529268692e-05,0.002932719903701788,0.0025802030549381,0.0025613228917727,0.0024640905792091,0.002535205508639967,高雄市
18,2022-09,37.49,-0.28,136391389,127553443479,399612,0.0029298917103923,0.36440167054827777,80.0,0.5210367316952906,2022-09-01,2022,9,-1.0,-1.8369701987210297e-16,935.2015872424322,18.73103917821413,25.571801278268993,metropolitan,7.134350402792814e-05,0.0030358960474240505,0.0027875432351758,0.0025802030549381,0.0025613228917727,0.0026430230606288665,高雄市
18,2022-10,38.76,0.19,142448253,124674966960,438912,0.0030812031088931,0.3747231915859298,80.0,0.5237252587669403,2022-10-01,2022,10,-0.8660254037844386,0.5000000000000001,875.2298770557754,18.774489361900816,25.548975923377558,metropolitan,2.238356748270119e-05,0.0031497654700432644,0.0029298917103923,0.0027875432351758,0.0025802030549381,0.002765879333502067,高雄市
18,2022-11,38.76,0.19,137900344,125840614271,460348,0.0033382657841665,0.38272595607158166,79.0,0.519143784385174,2022-11-01,2022,11,-0.5000000000000004,0.8660254037844384,912.5475007589539,18.742041844573308,25.558281977057693,metropolitan,0.00010291899012402333,0.003321194954091226,0.0030812031088931,0.0029298917103923,0.0027875432351758,0.0029328793514870667,高雄市
18,2022-12,38.76,0.19,140029491,121941085997,445192,0.0031792731432552,0.3912742138011485,79.0,0.5217620879670815,2022-12-01,2022,12,-2.4492935982947064e-16,1.0,870.8243179788464,18.757363615531336,25.526803863389375,metropolitan,-0.0004810915987442531,0.003674211846112614,0.0033382657841665,0.0030812031088931,0.0029298917103923,0.003116453534483967,高雄市
18,2023-01,38.83,-0.09,69219343,56378058879,526092,0.0076003610724822,0.3957126117189526,78.0,0.5305962693549341,2023-01-01,2023,1,0.49999999999999994,0.8660254037844387,814.4841663550606,18.052790919096804,24.755345892809455,metropolitan,0.00017279236513078813,0.004134607140988357,0.0031792731432552,0.0033382657841665,0.0030812031088931,0.0031995806787716,高雄市
18,2023-02,38.83,-0.09,62070947,55312355587,458284,0.0073832287430704,0.41466502839081865,78.0,0.5096833505664239,2023-02-01,2023,2,0.8660254037844386,0.5000000000000001,891.1150588213194,17.943788611351984,24.736262148872733,metropolitan,0.00046182179236216715,0.004536058701252655,0.0076003610724822,0.0031792731432552,0.0033382657841665,0.004705966666634633,高雄市
18,2023-03,38.83,-0.09,69792448,63261804483,516936,0.0074067612587539,0.4234308273582838,78.0,0.5103808052578265,2023-03-01,2023,3,1.0,6.123233995736766e-17,906.4276479168634,18.061036381364907,24.870547579298528,metropolitan,-2.28545462476864e-06,0.004889722597106968,0.0073832287430704,0.0076003610724822,0.0031792731432552,0.006054287652935933,高雄市
18,2023-04,39.58,0.07,69103321,55474466893,502219,0.0072676536052442,0.4240686782622213,79.0,0.5190762701958698,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983,802.7757000709126,18.051113362835576,24.739188695876624,metropolitan,-0.00011268074648054257,0.00522025895034011,0.0074067612587539,0.0073832287430704,0.0076003610724822,0.007463450358102167,高雄市
18,2023-05,39.58,0.07,71509246,60861913467,526831,0.0073673130324993,0.43025918634353943,78.0,0.5162470739364191,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387,851.1055125235134,18.085337327973335,24.831873421407355,metropolitan,-2.7958681665536672e-05,0.005538840411642004,0.0072676536052442,0.0074067612587539,0.0073832287430704,0.007352547869022833,高雄市
18,2023-06,39.58,0.07,70313933,59173820332,521489,0.0074165812912214,0.43750199551488606,79.0,0.5124297845440967,2023-06-01,2023,6,1.2246467991473532e-16,-1.0,841.5660710089991,18.06848054482171,24.803745056921723,metropolitan,7.184918754433372e-05,0.005859718150382781,0.0073673130324993,0.0072676536052442,0.0074067612587539,0.0073472426321658,高雄市
18,2023-07,39.74,0.04,72715012,59429031216,539848,0.0074241616022837,0.4408794844178806,79.0,0.5148861969402379,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388,817.2869615424116,18.1020584273741,24.80804868494695,metropolitan,-9.488595252112503e-05,0.006200585379894783,0.0074165812912214,0.0073673130324993,0.0072676536052442,0.007350515976321633,高雄市
18,2023-08,39.74,0.04,72770887,66256560680,528509,0.0072626433700059,0.44723816544932316,79.0,0.5105340017336528,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004,910.4816968906811,18.10282654307965,24.91680032605685,metropolitan,0.00018476195537082504,0.006581709094309646,0.0074241616022837,0.0074165812912214,0.0073673130324993,0.007402685308668133,高雄市
18,2023-09,39.74,0.04,70004948,59743786152,506854,0.0072402596456467,0.45087617235284566,80.0,0.5189082563044671,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16,853.4223345469809,18.064076497514506,24.813331024910593,metropolitan,7.890171154347094e-05,0.006994143720733384,0.0072626433700059,0.0074241616022837,0.0074165812912214,0.007367795421170334,高雄市
18,2023-10,39.86,0.04,73731288,64747111594,540776,0.0073344168353603,0.45975953926099866,79.0,0.5187755887197916,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001,878.1497428066087,18.115937812520187,24.893754927959638,metropolitan,2.2237223108609167e-05,0.007343149939508339,0.0072402596456467,0.0072626433700059,0.0074241616022837,0.0073090215393121,高雄市
18,2023-11,39.86,0.04,71037046,62582421739,560022,0.0078835203817456,0.4658798875167191,81.0,0.5177298422724196,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384,880.9828851695213,18.078712087653578,24.859750272744556,metropolitan,-0.0004310035843838626,0.007612126900854449,0.0073344168353603,0.0072402596456467,0.0072626433700059,0.0072791066170043,高雄市
18,2023-12,39.86,0.04,73192884,63262217998,596711,0.0081525821553909,0.4693687162265665,81.0,0.5179066537321667,2023-12-01,2023,12,-2.4492935982947064e-16,1.0,864.3219742236145,18.108608774753815,24.87055411584379,metropolitan,-0.0011422455307477787,0.007871723625791981,0.0078835203817456,0.0073344168353603,0.0072402596456467,0.007486065620917533,高雄市
18,2024-01,42.43,0.6,71595789,78321375353,606618,0.0084728167462474,0.47538020706776485,79.0,0.5112334743678684,2024-01-01,2024,1,0.49999999999999994,0.8660254037844387,1093.9382950720747,18.08654683131947,25.084086395714174,metropolitan,0.0004010094044939597,0.008135374323844105,0.0081525821553909,0.0078835203817456,0.0073344168353603,0.007790173124165599,高雄市
18,2024-02,42.43,0.6,69073860,56741631230,639863,0.0092634608808599,0.4803410725852008,79.0,0.5179215536147095,2024-02-01,2024,2,0.8660254037844386,0.5000000000000001,821.4631588563315,18.050686939314605,24.7617740151384,metropolitan,0.0008963241456953252,0.0084040362879148,0.0084728167462474,0.0081525821553909,0.0078835203817456,0.008169639761127966,高雄市
18,2024-03,42.43,0.6,73413856,65297823896,645745,0.0087959553575281,0.49282082390550364,79.0,0.5078200330641447,2024-03-01,2024,3,1.0,6.123233995736766e-17,889.4482248146726,18.111623263232573,24.90222454797214,metropolitan,0.0001641374710780039,0.008676262533739506,0.0092634608808599,0.0084728167462474,0.0081525821553909,0.0086296199274994,高雄市
18,2024-04,44.92,0.48,72697003,64483590210,640953,0.0088167733682226,0.4975116236910069,81.0,0.5117817205312534,2024-04-01,2024,4,0.8660254037844387,-0.49999999999999983,887.0185502695344,18.101810731200654,24.889676613045733,metropolitan,-6.91514818405967e-05,0.00895055371496654,0.0087959553575281,0.0092634608808599,0.0084728167462474,0.008844077661545132,高雄市
18,2024-05,44.92,0.48,75453677,66768404656,698150,0.0092526968566422,0.5013010963004494,79.0,0.5132301426729929,2024-05-01,2024,5,0.49999999999999994,-0.8660254037844387,884.8926561392097,18.13902948950492,24.924495821420066,metropolitan,3.27264374594683e-05,0.009226043180736578,0.0088167733682226,0.0087959553575281,0.0092634608808599,0.0089587298688702,高雄市
18,2024-06,44.92,0.48,74508383,63775143969,722948,0.0097029081949074,0.5048900604915826,79.0,0.5118108372432966,2024-06-01,2024,6,1.2246467991473532e-16,-1.0,855.945886907786,18.126422213930738,24.878629358439397,metropolitan,0.00018823923183203966,0.009502371610466355,0.0092526968566422,0.0088167733682226,0.0087959553575281,0.008955141860797633,高雄市
