county_label,month,donation_count,housing_burden,price_income_ratio,total_county_invoice_count,total_county_invoice_amount,industry_invoice_count,industry_invoice_amount,year,month_num,month_sin,month_cos,donation_count_lag1,donation_count_lag2,donation_count_lag3,industry_label,carrier_type_label
0,2019-03,7092,32.5,0.88,8056154,3202359501,722,3211982,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,9,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,16235,25596841,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,10,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,323,493617,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,10,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,1094,1251087,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,12,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,3,4698,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,12,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,274,3689403,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,19,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,11,275772,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,19,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,102,265432644,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,24,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,1440,1213367,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,29,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,2324,3655755,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,29,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,235,327250,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,42,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,10108,16509214,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,42,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,88151,131598240,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,44,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,5588,22195625,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,44,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,87,1226030,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,45,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,2,800,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,45,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,1,390,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,49,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,788,503552,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,49,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,155,31600,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,51,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,91914,9309480,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,51,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,3,46484,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,53,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,70970,32866941,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,60,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,619,25030,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,67,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,2982,195237,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,67,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,621,72905,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,76,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,52,44154,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,78,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,282,107044,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,79,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,71249,40166781,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,79,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,6540,915030,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,80,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,28483,2802102,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,80,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,16,16746071,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,84,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,1702,354460,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,87,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,7625,4067801,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,87,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,677142,146167829,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,88,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,5336838,1502090950,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,88,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,10553,35374433,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,89,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,395780,218774817,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,89,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,443,1727614,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,90,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,224877,309959838,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,90,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,705,41002052,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,93,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,69,40960,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,93,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,1308,1326250,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,94,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,413,934617,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,94,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,40647,128964184,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,99,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,363,166451,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,99,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,42888,11501723,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,100,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,97,48549,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,100,0
0,2019-03,7092,32.5,0.88,8056154,3202359501,802217,139968588,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,101,1
0,2019-03,7092,32.5,0.88,8056154,3202359501,22415,3106123,2019,3,1.0,6.123233995736766e-17,6111.0,7467.0,,101,0
0,2019-04,7447,33.14,0.16,8137131,3331765710,2529,301780,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,0,0
0,2019-04,7447,33.14,0.16,8137131,3331765710,24968,6840539,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,0,1
0,2019-04,7447,33.14,0.16,8137131,3331765710,224,946168,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,1,1
0,2019-04,7447,33.14,0.16,8137131,3331765710,140,252800,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,2,1
0,2019-04,7447,33.14,0.16,8137131,3331765710,64081,74469526,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,4,1
0,2019-04,7447,33.14,0.16,8137131,3331765710,937,1427355,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,4,0
